name,full_name,birth_date,age,height_cm,weight_kgs,positions,nationality,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),body_type,release_clause_euro,national_team,national_rating,national_team_position,national_jersey_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
7044,7909,108,19,152.4,77.1,836,23,70,84,3700000.0,7000.0,1,1,4,3,6,7900000.0,15,70.0,28,19.0,42,74,64,63,66,71,41,34,53,71,81,80,81,61,76,71,78,61,67,61,25,17,64,62,58,64,21,21,19
1396,640,309,28,193.04,88.9,104,122,70,70,1500000.0,4000.0,0,1,3,2,3,2400000.0,11,76.34189031505251,28,12.456242707117854,30,26,72,54,29,45,32,29,47,33,55,54,34,65,34,41,68,68,89,24,78,72,29,34,42,65,67,71,67
3062,2802,5120,21,190.5,87.1,150,133,70,79,2400000.0,4000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,59,41,60,70,47,65,58,40,66,68,55,57,62,65,62,59,69,73,70,51,64,70,58,70,43,66,71,68,65
8356,8478,5534,22,187.96,79.8,149,119,70,77,2200000.0,4000.0,1,1,3,3,6,5000000.0,11,76.34189031505251,28,12.456242707117854,58,48,62,72,44,69,46,46,73,72,63,65,61,70,56,68,61,64,75,59,65,67,62,68,47,63,66,70,67
13263,5364,173,29,190.5,84.8,104,133,70,71,1600000.0,6000.0,1,1,2,2,6,2700000.0,11,76.34189031505251,28,12.456242707117854,28,22,71,62,41,31,27,36,41,55,39,35,51,62,39,63,45,56,92,15,75,65,12,37,39,63,68,75,63
1355,1721,2385,23,193.04,84.8,327,6,70,78,2000000.0,15000.0,1,1,2,1,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,14,19,15,25,12,13,20,15,19,23,41,46,34,55,43,24,58,38,75,18,24,27,16,50,23,52,15,13,17
16959,590,42,31,152.4,71.2,247,133,70,70,1600000.0,4000.0,1,1,3,3,6,2100000.0,11,76.34189031505251,28,12.456242707117854,59,64,45,73,49,65,80,71,72,68,63,55,69,68,78,76,56,70,61,70,70,62,67,74,68,68,48,59,54
7518,6916,813,31,152.4,73.0,390,38,70,70,1700000.0,16000.0,1,1,3,3,6,3200000.0,11,76.34189031505251,28,12.456242707117854,67,65,34,66,50,75,62,57,57,69,86,81,84,62,83,64,58,71,67,70,51,37,64,66,50,75,33,34,27
5249,5329,904,38,172.72,69.9,298,76,70,70,575000.0,2000.0,1,1,4,3,6,891000.0,11,76.34189031505251,28,12.456242707117854,65,61,43,71,53,69,66,68,69,69,75,55,80,71,83,73,56,89,78,71,67,65,69,67,57,75,53,53,52
5781,6086,6037,31,182.88,82.1,327,6,70,70,1100000.0,8000.0,1,1,3,1,6,1700000.0,11,76.34189031505251,28,12.456242707117854,14,15,23,28,19,20,24,21,21,16,40,44,30,67,53,23,68,26,64,17,23,24,15,43,30,36,15,12,16
11079,11193,233,27,152.4,73.0,127,27,70,71,1700000.0,2000.0,1,1,2,2,3,2500000.0,11,76.34189031505251,28,12.456242707117854,43,34,70,60,42,51,33,38,56,55,59,64,55,63,66,60,73,78,72,41,75,64,35,43,42,62,71,72,69
8878,17208,5454,34,175.26,64.9,645,79,70,70,1100000.0,7000.0,1,1,4,3,3,1300000.0,11,76.34189031505251,28,12.456242707117854,68,63,59,72,72,69,72,69,69,68,68,64,73,68,71,74,52,86,58,75,48,43,69,72,48,60,43,41,39
10783,11825,5887,24,190.5,71.2,150,124,70,76,2100000.0,16000.0,1,1,3,3,3,3900000.0,11,76.34189031505251,28,12.456242707117854,64,66,67,71,56,68,56,52,66,74,73,72,73,65,61,74,61,78,84,71,68,66,65,67,59,67,68,68,66
13390,13967,1034,27,170.18,64.9,409,35,70,70,1900000.0,6000.0,1,1,3,3,6,2400000.0,11,76.34189031505251,28,12.456242707117854,63,65,59,70,58,69,64,63,66,70,81,79,69,65,78,66,86,80,80,68,71,60,63,65,47,62,51,63,59
11278,10359,6142,30,185.42,83.0,327,57,70,70,1200000.0,8000.0,1,1,5,1,6,1900000.0,11,76.34189031505251,28,12.456242707117854,17,12,15,53,13,25,15,14,62,40,57,45,49,68,62,16,65,43,63,18,38,32,13,54,34,63,25,14,12
3363,3524,430,27,193.04,84.8,104,17,70,73,1800000.0,10000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,39,41,81,65,22,41,46,54,61,54,40,65,52,62,40,69,77,73,85,41,66,62,34,47,31,64,71,68,65
16654,16452,290,27,172.72,68.9,391,38,70,70,1900000.0,13000.0,1,1,3,3,6,3800000.0,11,76.34189031505251,28,12.456242707117854,67,68,40,62,52,72,71,73,60,71,77,76,81,67,74,71,56,64,69,73,44,25,70,69,66,65,28,18,19
5784,5668,2288,29,190.5,83.9,104,6,70,71,1600000.0,5000.0,1,1,3,2,6,2500000.0,11,76.34189031505251,28,12.456242707117854,34,26,68,66,14,51,25,44,66,56,59,56,52,70,49,57,80,62,80,30,76,68,27,44,44,59,69,68,65
12794,13025,4842,30,182.88,74.8,227,125,70,70,1700000.0,9000.0,1,1,3,3,6,3200000.0,11,76.34189031505251,28,12.456242707117854,63,59,51,75,52,65,62,59,72,72,58,59,74,66,71,67,58,72,73,68,71,64,57,70,65,72,66,64,59
7155,7774,1611,31,190.5,82.1,149,57,70,70,1300000.0,10000.0,1,1,3,3,3,2100000.0,11,76.34189031505251,28,12.456242707117854,66,55,65,72,59,64,58,47,70,69,42,48,51,69,49,77,53,63,77,69,68,73,59,73,57,76,65,69,62
872,1490,5309,29,182.88,73.0,348,76,70,70,1400000.0,3000.0,0,1,2,2,3,2200000.0,11,76.34189031505251,28,12.456242707117854,67,27,60,64,53,62,63,44,60,64,76,77,69,68,77,64,64,83,63,59,71,64,49,36,60,65,71,67,67
13231,13138,276,21,182.88,72.1,615,119,70,82,2800000.0,4000.0,1,1,2,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,66,35,58,66,37,66,48,35,59,68,75,74,77,66,74,42,72,69,60,34,60,67,65,56,48,70,69,72,69
13764,13720,914,22,175.26,63.0,413,57,70,78,2600000.0,8000.0,0,1,3,3,3,4800000.0,11,76.34189031505251,28,12.456242707117854,64,54,38,68,54,70,63,59,66,73,79,75,89,70,84,66,69,73,38,56,54,55,65,67,39,64,48,48,55
11391,10364,2458,30,187.96,88.9,823,57,70,70,1800000.0,6000.0,1,1,3,2,6,2600000.0,11,76.34189031505251,28,12.456242707117854,50,74,65,54,62,59,47,44,37,64,68,73,65,71,58,73,67,71,89,59,70,42,73,51,67,69,24,22,16
12301,12173,2477,30,175.26,74.8,328,156,70,70,1300000.0,11000.0,0,2,3,3,6,2600000.0,11,76.34189031505251,28,12.456242707117854,64,30,61,68,35,67,69,34,67,71,74,69,70,64,83,46,76,74,65,47,66,66,60,64,44,67,71,70,72
14018,13403,2292,25,172.72,60.8,637,133,70,74,1900000.0,10000.0,1,1,3,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,71,34,69,70,36,61,52,49,42,70,78,77,79,62,83,67,82,68,31,41,61,63,56,51,48,64,61,71,72
8181,7286,1217,24,172.72,69.9,354,133,70,75,2000000.0,10000.0,0,1,3,3,6,4500000.0,11,76.34189031505251,28,12.456242707117854,71,50,68,75,49,67,66,65,68,70,79,78,77,70,78,57,65,75,60,53,40,67,57,54,48,65,60,62,64
8526,9027,5824,20,190.5,88.9,104,9,70,79,2300000.0,5000.0,1,1,3,2,6,4600000.0,11,76.34189031505251,28,12.456242707117854,39,26,74,49,31,47,35,31,44,56,55,73,64,62,51,49,67,55,79,25,73,62,28,35,39,59,69,74,71
14467,15179,2844,31,185.42,76.2,823,125,70,70,1600000.0,17000.0,0,2,2,3,3,3000000.0,83,75.0,27,9.0,55,71,77,62,70,64,36,31,60,72,54,55,68,70,65,76,81,52,77,63,56,36,68,65,73,73,34,22,14
6005,6464,2812,30,172.72,64.9,16,124,70,70,1700000.0,20000.0,1,1,3,3,6,2900000.0,11,76.34189031505251,28,12.456242707117854,70,66,55,71,53,71,51,59,69,70,70,50,73,66,79,63,67,78,72,68,56,58,67,69,49,58,29,49,41
9526,9557,2814,28,193.04,87.1,823,56,70,70,1800000.0,9000.0,0,1,3,3,9,3300000.0,11,76.34189031505251,28,12.456242707117854,42,72,70,64,68,68,43,50,50,72,55,68,58,65,34,72,56,52,84,54,70,25,70,60,56,68,35,34,20
5222,5285,847,28,187.96,81.2,879,53,70,70,1900000.0,4000.0,1,1,3,3,6,3300000.0,11,76.34189031505251,28,12.456242707117854,70,69,67,66,67,64,61,63,65,67,81,82,66,64,53,72,74,75,73,61,66,32,69,61,60,60,34,39,42
16452,16328,5432,22,172.72,64.0,769,102,70,77,2500000.0,6000.0,0,1,3,3,3,5800000.0,11,76.34189031505251,28,12.456242707117854,67,62,45,65,49,70,51,49,51,73,86,89,83,69,81,68,48,77,34,65,46,23,63,62,61,59,23,36,35
2246,2936,2055,24,162.56,54.9,272,58,70,76,2400000.0,10000.0,1,1,3,3,3,4600000.0,11,76.34189031505251,28,12.456242707117854,67,51,42,77,54,74,69,62,74,77,84,82,85,69,86,68,47,69,60,66,52,53,60,70,68,64,40,39,48
12880,13223,4310,27,182.88,78.0,348,57,70,70,1500000.0,14000.0,0,1,3,3,9,2800000.0,11,76.34189031505251,28,12.456242707117854,70,54,58,69,43,67,70,68,62,73,75,82,66,65,65,76,72,82,72,66,73,63,64,59,52,66,60,69,68
10801,10254,4309,28,152.4,78.0,149,104,70,71,1600000.0,15000.0,1,1,3,3,6,3200000.0,11,76.34189031505251,28,12.456242707117854,63,58,59,68,74,65,57,62,65,65,66,67,68,64,72,80,80,80,70,70,80,70,55,61,58,66,68,72,72
8483,9225,3573,20,182.88,74.8,149,33,70,82,2800000.0,1000.0,1,1,3,3,6,6800000.0,11,76.34189031505251,28,12.456242707117854,43,55,62,74,64,64,47,47,71,66,64,69,54,68,61,66,57,67,59,53,65,63,40,75,49,60,70,72,71
7114,7773,4083,20,182.88,74.8,795,57,70,83,3400000.0,12000.0,1,1,4,3,3,7900000.0,11,76.34189031505251,28,12.456242707117854,60,74,65,68,66,74,60,42,61,74,73,68,76,67,67,73,63,61,54,59,34,36,71,64,65,65,55,24,20
6671,6604,2552,29,187.96,82.1,104,18,70,71,1600000.0,13000.0,0,1,2,2,6,2700000.0,11,76.34189031505251,28,12.456242707117854,44,25,76,63,27,51,43,32,60,61,49,49,33,66,43,43,69,70,84,26,65,65,34,51,46,61,66,69,66
9751,9394,4093,26,190.5,91.2,327,8,70,71,1400000.0,4000.0,1,1,2,1,6,1900000.0,11,76.34189031505251,28,12.456242707117854,14,14,12,38,20,18,19,15,34,14,32,42,61,72,34,25,65,32,52,13,32,12,14,49,15,63,16,20,18
3500,3347,1035,26,175.26,67.1,248,78,70,73,2200000.0,8000.0,0,1,3,3,3,4300000.0,11,76.34189031505251,28,12.456242707117854,67,66,40,71,57,68,73,66,64,72,79,76,84,63,85,67,58,80,64,73,48,54,73,72,68,78,42,57,50
148,1022,2287,30,182.88,79.8,390,126,70,70,1700000.0,8000.0,0,1,3,3,3,2600000.0,11,76.34189031505251,28,12.456242707117854,64,67,71,66,36,71,57,50,65,67,76,80,79,67,62,73,77,76,78,68,78,56,68,64,59,66,38,63,65
2895,2599,4677,34,172.72,69.9,823,29,70,70,1100000.0,3000.0,1,1,3,3,6,1600000.0,11,76.34189031505251,28,12.456242707117854,55,74,63,64,68,70,62,48,43,65,69,71,66,73,72,73,58,70,59,65,53,43,73,63,65,70,40,44,45
4644,16698,2766,26,167.64,72.1,752,18,70,71,2100000.0,5000.0,1,1,3,3,9,4500000.0,11,76.34189031505251,28,12.456242707117854,68,59,59,68,43,71,73,75,64,73,73,69,83,73,91,71,69,71,52,68,78,59,67,70,67,73,58,63,62
12195,12434,1694,24,182.88,78.0,6,127,70,75,2400000.0,3000.0,0,1,4,3,3,3900000.0,11,76.34189031505251,28,12.456242707117854,61,62,68,70,67,72,68,70,63,74,71,68,69,56,73,63,70,54,51,64,54,20,75,72,68,63,28,20,26
5377,5549,3251,24,187.96,81.2,104,119,70,77,2100000.0,3000.0,1,1,3,2,6,4900000.0,11,76.34189031505251,28,12.456242707117854,32,22,69,60,26,53,33,29,49,62,62,67,64,67,57,60,73,72,77,25,73,67,32,41,39,66,64,74,71
12751,12900,5344,29,182.88,76.2,227,76,70,70,1800000.0,3000.0,1,1,4,3,3,2700000.0,11,76.34189031505251,28,12.456242707117854,66,59,59,75,66,71,63,71,71,72,78,74,68,67,61,76,52,78,67,73,69,61,60,63,48,67,59,60,59
12006,12435,5062,24,170.18,71.2,824,9,70,74,2400000.0,8000.0,1,1,4,3,6,3900000.0,11,76.34189031505251,28,12.456242707117854,62,72,58,68,58,77,59,65,62,72,79,74,88,68,90,66,60,67,52,63,50,25,72,58,53,63,25,28,27
460,414,5641,22,154.94,69.9,701,57,70,82,3200000.0,4000.0,1,1,3,3,3,5700000.0,11,76.34189031505251,28,12.456242707117854,64,62,42,68,48,73,46,52,49,70,79,81,76,72,76,59,64,76,52,46,45,26,65,68,59,68,65,37,21
12588,12721,5098,24,182.88,76.2,536,126,70,75,2400000.0,5000.0,1,1,3,3,3,4500000.0,11,76.34189031505251,28,12.456242707117854,67,61,64,66,55,75,61,55,62,71,90,82,80,64,72,67,79,58,63,56,51,31,73,59,70,65,43,40,32
12563,12759,4697,26,170.18,68.0,149,138,70,72,1800000.0,4000.0,1,1,3,2,6,2500000.0,11,76.34189031505251,28,12.456242707117854,45,50,66,65,49,57,56,45,64,66,62,60,83,64,85,64,93,86,70,56,80,70,65,65,48,65,79,65,71
10496,11802,981,30,175.26,83.9,845,101,70,70,1800000.0,14000.0,1,1,4,3,9,3600000.0,11,76.34189031505251,28,12.456242707117854,61,69,66,60,70,71,68,70,55,70,69,76,70,68,67,72,80,67,75,66,73,21,70,68,68,67,21,29,31
9782,9874,5296,24,152.4,73.0,328,6,70,75,2000000.0,9000.0,0,1,2,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,71,38,59,66,40,63,60,62,60,69,75,82,78,66,66,64,79,74,60,61,68,73,59,61,42,58,65,66,65
8033,8076,4431,22,190.5,84.8,146,13,70,77,2100000.0,10000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,62,52,65,71,57,64,61,67,69,69,68,78,59,64,58,78,65,74,76,61,69,66,54,67,54,71,68,68,68
4912,5219,2052,27,170.18,69.9,84,76,70,70,1900000.0,3000.0,0,1,3,3,6,3000000.0,11,76.34189031505251,28,12.456242707117854,59,59,49,68,64,74,71,60,63,73,82,81,91,64,90,65,59,69,54,69,51,31,61,66,57,64,28,22,23
10559,10423,3500,25,193.04,89.8,104,57,70,74,1900000.0,14000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,27,24,75,57,24,42,23,24,48,48,47,52,37,62,35,49,54,63,90,32,71,67,22,32,30,53,70,71,68
2726,2814,985,26,185.42,82.1,823,138,70,73,2300000.0,5000.0,1,1,3,3,6,3000000.0,11,76.34189031505251,28,12.456242707117854,51,67,63,65,70,68,54,47,45,69,83,81,69,76,59,67,80,80,75,56,74,30,70,70,65,66,21,21,14
4384,4566,5763,30,154.94,78.0,328,14,70,70,1300000.0,12000.0,0,1,2,3,3,2700000.0,11,76.34189031505251,28,12.456242707117854,69,50,66,64,50,60,59,54,66,65,73,73,71,68,78,61,72,77,69,57,72,70,54,65,55,71,69,69,69
10150,11079,2844,31,185.42,83.0,823,76,70,70,1600000.0,3000.0,1,1,3,2,6,2500000.0,11,76.34189031505251,28,12.456242707117854,45,69,71,55,69,59,55,55,35,70,66,73,71,69,60,75,92,82,92,50,43,15,71,49,73,71,21,14,11
10993,12028,3771,22,182.88,73.9,328,149,70,80,2500000.0,1000.0,0,1,2,2,6,5700000.0,11,76.34189031505251,28,12.456242707117854,62,28,64,67,37,53,37,23,54,55,71,74,60,65,69,73,72,74,65,44,68,69,59,39,35,57,70,74,72
5513,5656,2601,30,175.26,74.8,615,6,70,70,1300000.0,8000.0,1,1,2,3,6,1900000.0,11,76.34189031505251,28,12.456242707117854,72,46,53,68,48,70,72,67,68,73,73,67,72,70,71,75,67,80,68,70,68,67,66,72,59,65,67,67,64
6588,6603,5328,28,193.04,79.8,104,149,70,71,1700000.0,11000.0,1,1,3,2,3,2600000.0,11,76.34189031505251,28,12.456242707117854,22,29,76,64,23,32,24,30,62,60,39,46,35,65,42,47,54,65,74,27,70,70,35,44,37,64,71,72,67
12797,12843,4551,23,165.1,62.1,845,6,70,79,2800000.0,11000.0,1,1,4,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,40,67,63,63,54,78,49,33,60,71,91,89,83,62,82,71,67,64,70,55,32,18,63,68,61,62,22,21,16
15581,15545,1890,32,193.04,93.0,104,57,70,70,1200000.0,4000.0,1,1,3,2,9,1900000.0,11,76.34189031505251,28,12.456242707117854,30,21,73,66,19,32,25,26,52,48,53,60,38,63,41,52,49,61,92,27,71,65,17,21,32,69,69,71,67
14200,15041,5325,31,182.88,73.0,867,57,70,70,1700000.0,6000.0,1,2,4,3,6,2500000.0,11,76.34189031505251,28,12.456242707117854,71,63,71,72,67,73,59,63,60,72,72,77,74,71,72,71,75,64,66,62,62,54,70,67,61,69,39,37,36
2742,2610,5754,23,172.72,68.0,675,18,70,79,2700000.0,5000.0,1,1,4,3,6,4900000.0,11,76.34189031505251,28,12.456242707117854,64,62,46,63,57,76,61,55,53,72,84,80,83,63,90,60,64,72,53,60,56,30,68,70,53,72,59,51,37
5548,5827,5594,33,182.88,79.8,856,53,70,70,1400000.0,5000.0,1,1,4,3,6,2500000.0,11,76.34189031505251,28,12.456242707117854,60,73,72,68,68,63,56,64,60,67,53,60,64,58,59,74,85,71,80,68,62,39,71,56,69,66,37,18,12
16815,16582,351,23,167.64,69.9,459,13,70,76,2400000.0,10000.0,1,1,4,3,9,4100000.0,11,76.34189031505251,28,12.456242707117854,63,68,28,68,66,78,78,67,53,76,87,78,85,64,91,76,78,53,56,71,50,16,66,55,57,63,18,17,20
14726,15028,1638,33,185.42,78.9,615,19,70,70,2479280.1853212044,9902.134628416536,1,2,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,72,58,63,68,53,73,66,51,68,71,72,74,69,69,57,69,71,86,72,55,80,59,64,55,59,64,55,70,74
8781,9317,274,23,185.42,77.1,140,53,70,79,2400000.0,24000.0,1,1,2,2,3,5000000.0,11,76.34189031505251,28,12.456242707117854,50,22,70,71,35,59,50,29,67,69,60,59,55,68,59,47,76,68,75,23,69,67,50,58,40,65,69,76,70
1497,555,386,24,185.42,74.8,149,18,70,76,2100000.0,1000.0,1,1,3,3,3,5000000.0,11,76.34189031505251,28,12.456242707117854,42,37,63,69,44,63,46,49,73,66,64,53,58,64,55,62,67,71,74,47,74,64,54,55,50,56,69,75,70
8186,7297,1919,33,152.4,73.0,250,133,70,70,1300000.0,6000.0,1,1,4,3,3,2100000.0,11,76.34189031505251,28,12.456242707117854,81,65,43,74,57,70,82,83,80,73,65,53,69,61,69,72,40,34,52,77,42,56,66,73,70,63,55,65,52
15544,15771,5777,33,182.88,69.9,116,129,70,70,1000000.0,20000.0,1,1,4,2,6,1900000.0,11,76.34189031505251,28,12.456242707117854,59,45,68,63,52,50,38,32,57,56,65,53,74,63,70,67,83,71,77,57,74,64,42,54,61,72,67,74,73
3386,3541,3484,24,175.26,69.9,572,44,70,74,1900000.0,7000.0,1,1,3,3,6,3800000.0,11,76.34189031505251,28,12.456242707117854,61,20,58,57,26,65,31,32,50,66,79,80,72,69,63,32,70,80,73,26,84,70,37,42,35,56,67,73,70
14736,14648,5061,25,175.26,68.0,247,27,70,73,2200000.0,6000.0,1,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,56,55,45,71,61,66,52,53,70,69,69,67,61,70,62,55,80,82,64,55,65,71,68,63,45,64,69,69,73
5560,5575,3926,34,182.88,82.1,140,113,70,70,550000.0,1000.0,1,1,3,3,9,743000.0,11,76.34189031505251,28,12.456242707117854,72,50,63,68,58,64,70,69,70,68,63,64,81,72,62,74,66,74,77,61,80,69,55,66,69,72,60,66,60
8197,7318,5663,36,182.88,73.9,327,133,70,70,425000.0,6000.0,1,2,3,1,6,935000.0,11,76.34189031505251,28,12.456242707117854,25,15,15,32,12,14,25,15,23,16,51,65,64,68,67,23,80,43,63,12,32,16,10,32,23,53,21,11,12
12387,12479,2391,31,182.88,81.2,0,18,70,70,1700000.0,10000.0,0,1,3,3,6,3200000.0,11,76.34189031505251,28,12.456242707117854,48,56,60,71,63,65,46,49,74,73,67,74,78,76,72,72,80,67,67,49,74,40,72,73,49,68,38,43,40
11401,11039,3214,26,187.96,81.2,829,104,70,72,2200000.0,10000.0,1,1,4,3,6,3400000.0,11,76.34189031505251,28,12.456242707117854,72,68,66,65,58,74,64,60,73,72,63,71,67,68,70,69,76,78,76,70,70,59,67,66,59,67,62,64,59
5072,5058,4109,28,175.26,73.9,823,29,70,70,1800000.0,2000.0,0,1,2,3,9,2600000.0,11,76.34189031505251,28,12.456242707117854,34,75,64,65,53,71,35,60,34,72,70,73,75,63,72,69,70,56,69,61,40,20,72,68,69,63,19,16,11
10471,11701,4468,21,154.94,69.9,774,39,70,78,2600000.0,1000.0,1,1,3,3,3,6100000.0,11,76.34189031505251,28,12.456242707117854,65,68,61,71,55,73,66,63,69,71,76,72,83,68,80,71,76,74,63,62,75,45,67,66,60,64,35,43,38
7705,8789,1763,21,185.42,77.1,104,22,70,82,2800000.0,12000.0,1,1,3,2,6,4800000.0,11,76.34189031505251,28,12.456242707117854,32,24,75,48,27,47,28,33,34,51,66,68,74,64,61,45,85,68,83,24,59,67,26,32,47,58,70,73,68
13420,14114,2107,29,170.18,68.9,390,16,70,70,2479280.1853212044,9902.134628416536,0,1,1,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,68,60,46,68,42,67,53,57,66,66,73,75,73,73,76,63,48,85,44,58,39,48,65,70,64,63,61,58,57
2011,1902,1213,29,198.12,92.1,104,57,70,71,1600000.0,14000.0,0,1,3,2,6,2100000.0,11,76.34189031505251,28,12.456242707117854,32,20,74,60,26,29,24,21,45,54,29,42,32,57,32,62,50,66,90,25,69,66,23,39,36,61,73,70,68
2327,2630,92,36,154.94,78.9,104,76,70,70,425000.0,2000.0,1,2,3,2,6,659000.0,11,76.34189031505251,28,12.456242707117854,35,23,64,58,30,35,66,74,62,59,38,40,50,64,51,78,69,46,79,71,70,73,33,34,64,73,75,69,65
4345,4706,5245,25,182.88,78.9,104,6,70,77,2100000.0,6000.0,1,1,2,2,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,69,30,66,66,32,45,33,28,51,56,63,66,52,64,52,40,76,75,82,26,79,64,26,30,40,53,66,69,67
4757,5126,3568,26,187.96,83.9,823,154,70,73,2200000.0,2000.0,1,1,3,2,6,3200000.0,11,76.34189031505251,28,12.456242707117854,46,74,80,60,70,61,63,49,49,67,55,58,66,65,51,68,80,78,85,65,75,30,69,46,67,60,48,43,40
8652,9259,2891,21,190.5,78.9,823,147,70,77,2600000.0,8000.0,0,1,3,3,3,4622522.181547434,11,76.34189031505251,28,12.456242707117854,34,69,72,66,68,71,62,50,55,69,64,66,61,65,65,69,66,70,76,63,53,16,70,64,57,68,16,14,14
4613,4847,115,31,175.26,73.0,247,6,70,70,1600000.0,7000.0,1,1,2,3,6,2500000.0,11,76.34189031505251,28,12.456242707117854,65,59,56,70,62,70,63,43,68,68,67,64,69,75,73,68,74,75,69,66,74,72,59,65,54,67,67,70,66
11703,10287,1478,23,154.94,74.8,779,64,70,78,2600000.0,7000.0,1,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,66,61,59,67,52,72,58,30,63,69,87,91,74,72,68,74,75,77,78,56,75,62,66,60,35,59,61,62,63
13140,12882,3206,34,152.4,79.8,328,6,70,70,500000.0,9000.0,1,1,3,2,9,750000.0,11,76.34189031505251,28,12.456242707117854,68,45,67,76,43,59,66,53,62,67,62,64,65,71,73,70,77,67,81,59,81,73,52,51,49,72,71,71,69
9229,9437,2762,30,152.4,76.2,149,44,70,70,1300000.0,8000.0,1,2,3,2,6,2300000.0,11,76.34189031505251,28,12.456242707117854,61,49,66,67,58,61,57,58,69,67,53,53,64,66,72,71,65,69,73,56,90,67,47,62,64,64,66,70,74
11977,12350,5094,28,175.26,71.2,511,6,70,70,1900000.0,14000.0,0,1,3,3,6,4622522.181547434,11,76.34189031505251,28,12.456242707117854,68,56,62,69,46,71,77,71,68,69,82,81,78,65,80,76,72,74,66,70,67,64,69,69,69,66,48,68,67
7183,7290,394,32,182.88,77.1,327,6,70,70,1100000.0,8000.0,1,1,1,1,6,1500000.0,11,76.34189031505251,28,12.456242707117854,11,11,12,13,14,11,13,13,12,15,35,35,38,62,43,12,63,31,41,14,17,24,10,53,19,32,20,14,11
14582,14944,3461,31,154.94,73.0,574,76,70,70,1200000.0,20000.0,1,1,3,2,6,2100000.0,11,76.34189031505251,28,12.456242707117854,53,28,65,48,37,40,48,12,30,63,78,86,78,70,60,57,68,87,63,14,69,71,28,37,38,61,68,69,68
13669,13589,4814,26,154.94,69.9,693,29,70,71,2100000.0,8000.0,1,1,3,3,3,3300000.0,11,76.34189031505251,28,12.456242707117854,66,73,64,68,63,73,61,41,65,71,67,71,78,71,76,66,36,76,69,57,29,36,66,64,59,63,26,36,32
3959,3891,159,26,154.94,74.8,330,120,70,72,1800000.0,20000.0,0,1,2,2,6,3500000.0,11,76.34189031505251,28,12.456242707117854,68,40,67,65,35,66,39,32,57,62,68,74,61,66,61,44,83,73,75,48,71,72,49,46,47,60,66,69,69
2079,2299,1470,32,175.26,64.9,328,6,70,70,1200000.0,8000.0,0,1,2,2,6,1700000.0,11,76.34189031505251,28,12.456242707117854,78,30,52,65,31,62,63,70,60,63,85,85,88,66,79,70,80,86,34,64,77,66,59,65,34,55,61,64,65
8557,9148,3870,23,187.96,82.1,572,104,70,75,2000000.0,5000.0,1,1,2,3,6,3000000.0,11,76.34189031505251,28,12.456242707117854,60,61,65,65,42,74,52,38,66,72,85,87,70,66,56,72,74,86,80,60,82,64,66,62,44,70,64,65,67
14414,15020,5882,29,170.18,68.0,644,19,70,70,1800000.0,5000.0,1,1,5,3,6,2400000.0,11,76.34189031505251,28,12.456242707117854,61,69,60,59,60,70,63,65,44,68,91,83,86,68,88,76,76,82,64,71,42,12,74,61,64,68,52,13,13
14631,14685,2307,28,182.88,82.1,104,147,70,72,1700000.0,25000.0,1,1,2,2,6,3400000.0,11,76.34189031505251,28,12.456242707117854,50,38,73,65,39,51,38,21,62,52,66,62,65,66,63,53,76,65,70,25,77,69,50,43,26,73,63,72,71
7037,7744,6121,32,190.5,89.8,327,138,70,70,1100000.0,3000.0,1,1,3,1,6,1400000.0,11,76.34189031505251,28,12.456242707117854,9,10,12,24,13,11,14,13,32,24,41,34,38,68,35,16,66,39,77,19,44,22,13,45,13,65,22,11,10
16075,15918,5429,25,185.42,79.8,104,27,70,73,1900000.0,5000.0,0,1,3,2,6,2800000.0,11,76.34189031505251,28,12.456242707117854,29,16,73,50,30,24,23,27,51,40,34,53,53,63,52,36,76,70,84,19,67,70,29,32,34,59,71,72,68
13334,13372,4265,26,185.42,82.1,823,101,70,71,2100000.0,12000.0,1,1,3,3,6,4400000.0,11,76.34189031505251,28,12.456242707117854,57,70,67,60,55,69,63,74,43,69,66,74,69,63,46,74,71,64,75,70,49,36,69,66,55,65,41,19,11
